2333.3,3,3,3,3,3,3,4,3,4,3,3,3,4
2380,3,3,3,1,3,2,4,3,4,3,3,3,4
7600,3,3,3,4,4,3,3,3,4,3,3,3,2
2400,2,3,3,4,4,3,4,1,1,3,3,3,4
2333.3,3,3,3,4,4,3,4,2,3,3,3,3,4
5750,3,3,3,4,4,3,4,6,1,3,3,3,4
6200,2,3,3,4,4,2,3,1,1,3,3,3,4
4600,3,3,3,4,3,3,4,6,4,3,3,3,3
2466.7,2,3,3,4,2,3,3,2,1,3,3,3,4
1375,3,3,3,4,3,2,4,1,4,3,3,3,4
2350,2,3,3,4,4,3,3,1,1,3,2,3,4
4000,2,3,3,4,4,3,4,5,1,3,3,3,4
850,3,3,3,4,4,2,4,3,2,2,3,3,3
2750,3,3,3,2,3,2,3,2,1,3,3,3,3
3366.7,3,3,3,4,4,2,4,2,4,3,3,3,4
345,1,3,3,4,3,3,3,2,1,3,3,3,4
2175,2,3,3,4,4,3,4,6,1,3,3,3,4
2000,3,3,3,4,4,3,3,2,3,3,3,3,3
3575,3,3,3,4,3,3,4,4,3,3,3,3,4
1800,2,3,3,4,4,3,4,4,1,3,3,3,4
2326.7,3,3,3,4,4,3,3,3,4,3,2,3,3
7300,2,3,3,4,4,3,4,2,1,3,3,3,4
312.5,2,3,3,2,3,2,3,3,1,2,3,3,4
4500,3,3,3,4,4,3,4,6,2,3,3,3,4
550,2,3,2,2,3,2,3,2,1,2,3,2,4
210,3,3,3,3,3,3,4,3,2,3,3,3,2
2600,3,3,3,4,3,3,4,4,4,3,3,3,4
3700,2,3,3,3,4,3,2,1,1,3,3,3,3
0,1,3,3,4,4,3,3,6,1,3,3,3,4
3500,3,3,3,4,4,3,3,4,2,3,2,3,4
1400,2,3,3,3,4,2,2,3,1,3,2,3,4
3120,3,3,3,4,3,3,2,2,1,3,3,3,4
8525,3,3,3,4,4,3,4,4,4,3,3,3,4
2575,3,3,3,4,3,3,3,4,4,2,2,3,4
723.33,2,3,3,4,4,3,3,2,1,3,3,3,2
1122.2,2,3,2,4,2,3,3,2,1,2,2,3,3
8500,3,3,3,4,4,3,4,4,3,3,3,3,3
3266.7,2,3,3,4,4,3,4,1,1,3,2,3,4
2045,2,3,3,4,4,3,3,2,1,3,2,3,3
1625,3,3,3,4,3,3,3,1,3,2,2,3,3
3750,3,3,3,4,4,3,4,3,4,3,3,3,4
600,3,3,3,4,2,3,4,2,4,3,3,3,4
11533,3,3,3,4,3,3,2,4,2,3,3,3,4
4950,3,3,3,4,4,3,4,4,4,3,3,3,3
0,2,3,3,4,4,2,4,3,1,3,3,3,4
2400,2,3,3,4,4,3,4,1,1,3,3,3,4
2600,2,3,3,4,4,3,4,2,1,3,3,3,4
7350,3,3,3,4,4,2,3,2,4,3,3,3,4
1700,3,3,3,3,3,2,3,3,1,3,2,3,4
2500,2,2,3,2,3,2,3,2,1,2,3,3,4
5200,3,3,3,4,4,3,4,6,2,3,3,3,4
2340,3,3,3,4,4,3,3,6,4,3,2,3,4
1800,3,3,3,4,3,3,3,4,4,3,2,3,4
7000,2,3,3,4,4,3,4,6,1,3,3,3,4
3283.3,3,3,3,4,4,2,3,4,1,3,3,3,3
3250,3,3,3,4,3,3,3,2,4,3,2,3,4
7066.7,3,3,3,4,3,3,4,6,4,3,3,3,4
11000,3,3,3,4,4,2,4,4,4,3,3,3,4
7700,3,3,3,4,4,3,4,2,3,3,3,3,4
11200,2,3,3,4,4,3,4,4,1,3,3,3,4
3800,3,3,3,4,3,3,4,3,1,3,3,3,3
2566.7,2,3,3,4,4,3,3,2,1,3,3,3,3
1133.3,3,3,3,4,3,3,4,1,2,3,3,3,4
5266.7,3,3,3,4,4,3,4,2,4,3,3,3,3
2250,3,3,3,4,3,3,4,4,4,3,3,3,4
1000,3,3,3,4,4,3,3,2,2,3,3,3,4
5000,3,3,3,4,4,3,4,6,4,3,3,3,3
4000,2,3,3,4,4,3,4,2,1,3,3,3,4
275,1,3,3,4,3,3,4,3,1,3,3,3,4
1200,2,3,3,3,4,3,3,6,1,3,2,3,4
6266.7,3,3,3,4,4,3,3,5,4,3,2,3,4
914.29,2,3,3,3,3,2,3,2,1,2,2,3,3
2375,3,3,3,4,4,3,2,3,2,3,3,3,4
3000,2,3,3,4,4,3,4,4,1,3,3,3,3
400,3,3,3,3,4,2,3,2,2,3,3,3,4
2670,2,3,3,4,4,3,3,4,1,3,3,3,4
7000,3,3,3,4,4,3,4,4,3,3,3,3,4
2833.3,3,3,3,4,4,3,4,5,4,3,3,3,4
500,2,3,3,2,3,2,2,2,1,2,1,3,3
2750,3,3,3,4,1,2,3,3,4,3,2,3,4
3166.7,3,3,3,4,2,3,3,4,1,3,3,3,4
3342.9,3,3,3,4,1,2,3,3,4,3,2,3,4
2166.7,3,3,3,2,2,2,3,2,3,3,3,3,3
3021.4,3,3,3,4,1,2,3,3,4,3,3,3,4
2000,3,3,3,4,2,2,3,4,3,3,2,3,3
1800,3,3,3,3,4,3,3,2,1,3,3,3,4
8000,3,3,3,4,4,3,4,2,3,3,3,3,4
4150,3,3,3,4,3,3,4,1,2,3,3,3,4
6900,3,3,3,4,4,3,4,3,1,3,3,3,4
1833.3,3,3,3,4,3,2,3,4,4,3,3,3,4
625,2,3,3,4,3,2,3,2,1,3,3,3,3
4277.5,3,3,3,4,3,3,3,1,2,3,2,3,3
6000,3,3,3,4,4,3,4,6,3,3,3,3,4
1219.8,3,3,3,3,2,2,2,3,4,3,2,3,2
0,2,3,3,3,4,2,3,2,1,3,3,3,4
10000,3,3,3,4,4,2,4,3,4,3,3,3,4
2400,2,3,3,4,4,3,4,2,1,3,3,3,4
3400,3,3,3,4,4,3,3,2,2,3,3,3,4
2116.7,3,3,3,3,3,3,4,6,4,3,3,3,4
1040,3,3,3,2,3,2,3,1,2,3,3,3,4
2500,3,3,3,4,4,3,4,4,4,3,3,3,4
6250,3,3,3,4,4,3,4,4,4,3,3,3,3
1722.5,2,3,3,4,2,3,4,1,1,3,3,3,4
4600,2,3,3,4,4,3,4,5,1,3,3,3,4
2135,2,3,2,3,4,2,2,1,1,3,3,3,4
3600,2,3,3,4,4,3,4,2,1,3,3,3,4
3333.3,3,3,3,4,4,3,3,4,4,3,2,3,3
4150,2,3,3,4,4,3,3,2,1,3,3,3,4
1030,2,3,3,4,4,3,4,2,1,3,3,3,4
3000,2,3,3,3,4,3,3,1,1,3,3,3,3
15250,2,3,3,4,4,3,4,6,1,3,3,3,4
2300,3,2,2,2,1,2,3,4,3,2,3,1,4
5550,3,3,3,1,4,2,3,1,4,2,2,3,4
2333.3,3,3,3,4,4,3,4,3,4,3,2,3,4
7000,3,3,3,4,4,3,4,6,4,3,3,3,4
18753,2,3,3,4,4,3,4,4,1,3,3,3,4
2600,3,3,3,4,3,2,3,2,3,3,2,3,4
4500,2,3,3,4,4,3,4,2,1,3,3,3,4
5650,3,3,3,4,4,3,3,2,4,3,3,3,4
2375,3,3,3,4,4,3,3,6,4,3,2,3,4
312.5,2,3,3,4,3,3,4,5,1,3,3,3,3
5450,2,3,3,4,4,3,3,2,1,3,3,3,2
10000,3,3,3,4,4,3,4,2,3,3,3,3,4
3000,3,3,3,4,3,3,4,4,4,3,3,3,4
7800,3,3,3,4,4,3,4,5,3,3,3,3,4
2500,3,3,3,4,3,3,4,4,4,3,3,3,4
2600,2,3,3,4,4,3,4,2,1,3,3,3,4
9400,2,3,3,4,4,3,2,3,1,3,3,3,2
2975,3,3,3,4,4,2,3,4,2,3,3,3,3
4166.7,3,3,3,3,4,3,2,6,2,3,3,3,4
5600,3,3,3,3,3,2,4,1,4,3,3,3,4
3540,3,3,3,4,3,3,4,6,4,3,3,3,4
3000,3,3,3,4,4,2,3,3,4,3,3,3,3
5900,3,3,3,4,4,3,4,6,2,3,3,3,4
2000,2,3,3,4,4,3,2,2,1,3,3,3,4
7400,3,2,2,2,4,1,2,2,2,2,2,3,3
7223.3,3,3,3,4,4,3,4,6,1,3,3,3,4
0,2,3,3,4,4,3,2,4,1,3,3,3,3
2000,3,3,3,4,3,3,4,4,2,3,3,3,4
1685.7,2,3,3,3,1,2,4,2,1,3,3,3,3
2500,2,3,3,4,4,3,3,2,1,3,3,3,3
1000,3,3,3,3,2,2,3,2,4,3,3,3,3
3525,3,3,3,4,4,3,4,6,3,3,3,3,4
800,2,3,3,4,4,3,3,2,1,3,2,3,3
3600,3,3,3,4,4,3,3,4,2,2,3,3,4
1225,3,3,3,2,3,2,4,4,4,2,3,3,3
5833.3,3,3,3,4,3,3,4,5,4,3,3,3,4
5350,3,3,3,4,4,3,4,2,2,3,3,3,4
1640,3,3,3,4,4,2,4,2,2,3,2,3,4
2020,2,3,3,4,2,2,3,4,1,2,2,3,4
700,3,3,3,3,3,2,3,2,2,2,3,3,3
3600,2,3,3,4,4,3,4,2,1,3,3,3,4
1675,3,2,2,4,3,3,2,1,2,2,3,3,3
3225,3,3,3,2,3,3,3,3,4,3,3,3,4
1575.7,2,3,3,4,4,3,4,2,1,3,2,3,4
2500,2,3,3,4,4,3,3,3,1,3,3,3,4
4546.7,3,3,3,4,4,3,4,6,2,3,3,3,4
1000,2,3,3,4,3,3,4,4,1,3,3,3,4
2600,2,3,3,4,4,2,3,2,1,3,2,3,4
3433.3,2,3,3,4,4,3,4,2,1,3,3,3,4
2400,2,3,3,4,4,3,3,1,1,3,3,3,2
3425,3,3,3,4,3,3,3,3,4,3,3,3,4
1026,3,3,2,4,3,2,3,3,3,3,2,1,4
1123.3,3,3,3,4,3,3,4,4,2,3,3,3,4
2050,3,3,3,4,3,3,3,3,1,3,3,3,3
1220,3,3,3,4,3,2,4,2,3,3,3,3,3
4800,2,3,3,4,4,3,4,2,1,3,3,3,4
8300,3,3,3,4,4,3,4,5,3,3,3,3,4
7000,2,3,3,4,4,3,4,3,1,3,3,3,4
3650,3,3,2,3,4,2,2,2,2,2,2,1,3
2400,2,3,3,3,4,3,2,1,1,3,2,3,4
1000,2,3,3,4,4,3,4,4,1,3,3,3,4
4950,2,3,3,4,4,3,3,4,1,3,3,3,4
650,2,3,3,4,4,2,3,1,1,3,3,3,3
1950,2,3,3,4,4,3,4,2,1,3,3,3,4
4800,2,3,3,4,4,3,3,2,1,2,3,3,4
3000,3,3,3,4,4,3,4,4,4,3,3,3,4
2600,2,3,3,4,4,2,4,2,1,3,3,3,4
4975,2,3,3,4,3,3,4,2,1,3,3,3,4
3916.7,3,3,3,4,4,3,4,4,3,3,3,3,4
2300,2,3,3,4,4,3,4,2,1,3,3,3,4
5125,3,3,3,4,3,2,3,4,3,3,3,3,3
882.5,3,3,3,3,4,3,3,2,2,3,3,3,4
2600,3,3,3,4,4,3,4,3,2,3,3,3,4
4925,3,3,3,4,3,3,3,6,4,3,3,3,4
2033.3,3,3,3,4,2,3,4,2,4,3,3,3,4
347.5,2,3,3,3,2,2,4,4,1,3,3,3,3
11000,3,3,3,4,4,3,4,6,2,3,3,3,4
14167,3,3,3,4,4,3,4,6,4,3,3,3,4
6500,3,3,3,4,4,3,4,5,3,3,3,3,3
1866.7,3,3,3,3,3,2,4,3,4,3,3,3,3
7500,3,3,3,4,4,3,4,6,4,3,3,3,4
1342.5,3,3,3,4,1,3,4,6,4,3,3,3,4
3250,2,3,3,4,4,3,3,2,1,3,3,3,4
2000,2,3,3,3,3,2,3,2,1,3,3,3,2
4750,3,3,3,4,3,3,3,2,3,2,2,3,4
7000,3,3,3,4,4,3,4,4,4,3,3,3,4
1200,3,3,3,4,3,3,3,2,4,3,2,3,3
750,3,3,3,4,4,2,3,1,4,2,3,3,4
2400,3,3,3,4,4,3,4,4,4,3,3,3,4
0,1,3,3,4,4,3,4,2,1,2,2,3,4
2150,3,3,3,4,4,2,3,1,2,3,2,3,3
1450,3,3,3,4,3,3,4,4,4,3,3,3,3
1500,3,3,3,4,4,3,3,1,2,3,2,3,4
675,1,3,3,2,1,2,3,4,1,2,3,2,3
5700,3,3,3,4,4,3,4,4,2,3,3,3,4
4833.3,3,3,3,4,4,3,4,6,2,3,3,3,4
5000,2,3,3,4,4,3,3,6,1,3,3,3,4
3600,3,3,3,4,4,3,3,2,4,2,2,3,4
1117,3,3,3,3,3,2,3,4,4,3,3,2,4
7666.7,3,3,3,4,4,3,4,6,4,3,3,3,4
2466.7,3,3,3,4,2,2,3,4,1,3,3,3,4
2300,3,3,3,4,3,3,4,6,3,3,3,3,4
15500,3,3,3,3,4,3,4,6,4,3,3,3,3
2750,3,3,3,3,4,3,4,4,4,3,3,3,4
1487.5,3,3,3,4,4,3,4,6,2,3,3,3,3
600,3,3,3,4,3,3,2,2,4,3,3,3,3
9950,3,3,3,4,4,3,4,6,3,3,3,3,4
3100,2,3,3,4,4,3,3,1,1,3,2,3,4
2750,3,3,3,4,3,3,3,4,4,3,2,3,4
1390,3,2,2,3,2,2,2,3,3,2,3,1,4
6666.7,3,3,3,4,4,3,4,4,1,3,3,3,4
6000,3,3,3,4,4,3,4,5,3,3,2,3,4
100,3,3,3,4,3,3,3,2,2,3,3,3,3
7500,3,3,3,4,3,3,4,5,3,3,3,3,4
0,1,3,3,4,3,2,4,2,1,3,3,3,4
5000,2,3,3,4,3,3,4,6,1,3,3,3,3
11650,3,3,3,4,4,3,3,2,4,3,3,3,4
2775,3,3,3,4,3,3,4,6,3,3,2,3,4
1566.7,3,3,3,2,3,2,4,3,3,3,3,1,4
2333.3,3,3,3,4,4,3,2,2,4,3,3,3,4
0,2,3,3,2,4,2,2,4,1,3,2,3,3
2833.3,3,3,3,2,3,2,3,2,1,2,3,3,4
4000,2,3,3,4,3,3,3,2,1,3,3,3,4
1880,3,3,3,4,3,3,4,1,3,3,3,3,4
2437.5,3,2,2,2,3,2,3,1,4,2,3,1,4
4050,3,3,3,3,4,3,3,4,2,3,3,3,4
6333.3,3,3,3,4,3,3,3,5,3,3,3,3,4
3800,2,3,3,4,4,2,2,1,1,3,2,3,4
1550,2,3,3,2,4,2,2,1,1,3,2,3,4
5875,3,3,3,4,4,3,4,6,2,3,3,3,4
2400,2,3,3,4,4,3,4,6,1,3,3,3,4
1800,2,3,3,4,4,3,4,2,1,3,3,3,4
1000,1,3,3,4,4,2,3,2,1,3,3,3,2
2612.5,3,3,3,4,3,3,3,3,4,3,3,3,3
2700,3,3,3,3,3,2,3,3,4,3,3,3,4
1817.5,3,3,3,3,2,3,3,6,1,3,3,3,3
1500,3,3,3,4,3,3,4,2,4,3,3,3,4
3150,2,3,3,4,4,3,3,2,1,3,3,3,3
2700,2,3,3,4,4,3,4,6,1,3,3,3,4
2100,3,3,3,4,3,3,4,4,3,3,3,3,4
5400,3,3,3,3,4,3,4,3,4,3,2,3,3
2431,2,3,3,4,4,3,4,4,1,3,3,3,4
6666.7,3,3,3,4,4,3,4,3,4,3,3,3,4
1100,2,3,3,4,2,3,4,5,1,3,3,3,4
4000,3,3,3,4,4,3,4,4,2,3,3,3,4
1660,3,3,3,3,3,3,3,2,4,3,3,3,4
1880,3,3,3,4,3,3,4,6,4,3,3,3,4
1800,3,3,3,4,4,3,3,2,1,3,3,3,4
800,3,3,3,3,4,2,3,5,2,3,3,3,4
5450,3,3,3,4,4,3,4,3,4,3,3,3,3
5600,3,3,3,4,4,3,4,6,3,3,3,3,4
2500,2,3,3,4,4,3,2,2,1,3,2,3,4
3200,2,3,3,4,4,3,4,6,1,3,3,3,4
4100,2,3,3,4,4,3,3,4,1,3,3,3,4
15000,3,3,3,4,4,3,4,5,4,3,3,3,4
2033.3,2,3,3,4,3,3,2,2,1,3,3,3,3
500,3,3,3,4,4,2,3,4,4,3,2,3,4
5000,3,3,3,4,4,3,4,4,3,3,3,3,4
2000,3,3,3,2,4,2,4,4,2,3,3,3,4
2600,2,3,3,4,4,3,4,4,1,3,3,3,4
2650,2,3,3,4,4,3,4,4,1,3,3,3,4
5000,2,3,3,4,4,3,2,2,1,3,2,3,4
960,3,3,3,2,3,2,4,2,2,3,3,3,3
4666.7,3,3,3,4,2,3,4,4,4,3,3,3,1
1500,3,3,3,4,2,3,4,3,2,3,3,3,4
1600,3,3,3,4,3,3,4,6,4,3,3,3,4
3000,3,3,3,4,4,3,3,6,4,3,3,3,4
2700,3,3,3,3,3,3,2,2,2,3,3,3,4
7800,3,3,3,4,4,3,4,3,4,3,3,3,4
6900,2,3,3,4,4,3,4,2,1,3,3,3,3
6000,2,3,3,4,4,3,4,4,1,3,3,3,3
2750,2,3,3,4,4,3,4,2,1,3,3,3,4
2400,2,3,3,4,4,3,4,2,1,3,3,3,4
4025,2,3,3,3,4,3,3,1,1,3,2,3,3
2600,2,3,3,4,4,3,2,2,1,3,3,3,4
1775,3,3,3,4,4,3,4,2,2,3,3,3,4
4450,3,3,3,4,4,3,3,2,2,3,3,3,3
625,2,3,3,3,3,2,4,3,1,3,3,3,4
3833.3,2,3,3,4,4,3,2,4,1,3,3,3,4
473.6,3,3,2,2,2,2,4,2,2,2,3,2,4
4500,2,3,3,1,4,3,4,6,1,3,3,3,4
2500,3,3,3,4,4,3,4,6,3,3,3,3,4
800,3,3,3,2,1,2,3,4,2,2,3,3,3
9000,3,3,3,4,4,3,4,6,3,3,3,3,4
2805,3,3,3,4,3,3,3,2,4,3,3,3,3
2960,3,3,3,4,4,3,4,6,3,3,3,3,4
0,2,3,3,2,4,2,4,1,1,2,3,3,3
6000,3,3,3,4,4,3,4,4,4,3,3,3,4
5400,2,3,3,4,4,3,3,1,1,3,2,3,4
6000,3,3,3,4,4,3,4,5,3,3,3,3,4
3415,2,3,3,3,3,3,3,2,1,3,3,3,4
5750,3,3,3,3,3,3,3,5,4,3,3,3,4
5396.7,2,3,3,4,4,3,3,2,1,3,3,3,4
4400,3,3,3,3,4,3,4,6,4,3,3,3,4
2480,2,3,3,4,4,3,4,4,1,3,3,3,4
3200,3,3,3,4,3,3,4,2,3,3,3,3,4
2400,2,3,3,4,4,3,4,2,1,3,3,3,3
2600,2,3,3,4,4,3,4,4,1,3,3,3,3
9375,3,3,3,4,4,3,4,5,2,3,3,3,4
10042,2,3,3,4,4,3,4,6,1,3,3,3,4
1456.7,3,3,3,4,4,2,3,3,4,2,2,3,2
2730,3,3,3,4,3,3,3,5,1,3,3,3,4
3850,2,3,3,4,3,3,4,2,1,3,3,3,4
1140,1,3,3,4,3,3,4,4,1,3,3,3,4
1000,3,3,3,4,3,3,4,3,2,3,3,3,4
1500,3,3,3,4,4,2,3,2,4,3,2,3,4
15000,3,3,3,4,4,3,4,5,3,3,3,3,4
1800,2,3,3,4,4,3,4,3,1,3,3,3,4
6000,2,3,3,4,4,3,4,4,1,3,3,3,4
2833.3,2,3,3,4,4,3,4,3,1,3,3,3,3
1333.3,2,3,3,4,4,3,3,2,1,3,3,3,4
4300,3,3,3,4,3,3,4,3,4,3,3,3,4
1250,2,3,3,4,4,2,3,4,1,3,2,3,2
1246.7,3,3,3,3,4,3,3,3,2,3,3,3,3
10050,3,3,3,4,4,3,4,6,3,3,3,3,4
1600,3,3,3,3,3,2,3,2,4,3,2,3,4
3740,2,3,3,4,4,3,3,2,1,3,2,3,4
6100,3,3,3,4,4,3,4,4,4,3,3,3,4
10250,3,3,3,4,4,3,3,3,4,3,2,3,4
1900,3,3,3,4,4,3,4,6,2,3,3,3,3
1333.3,3,3,3,4,4,2,3,3,2,3,2,3,4
5333.3,3,3,3,4,3,3,4,4,4,3,3,3,2
400,3,3,3,2,4,2,3,3,4,3,3,3,4
1912.5,3,2,3,3,3,2,3,4,4,2,3,3,3
820,3,3,3,3,2,2,4,2,2,3,3,3,4
1750,3,2,2,4,3,3,4,3,3,3,3,3,4
2568.6,3,3,3,3,2,2,3,2,4,3,3,3,2
12400,2,3,3,4,4,3,4,2,1,3,3,3,4
2333.3,2,3,3,4,3,2,2,4,1,3,2,3,2
2000,3,3,3,4,4,2,3,2,2,3,3,3,4
5050,2,3,3,4,4,3,4,4,1,3,2,3,4
1275,3,3,3,4,3,3,3,2,3,3,3,3,4
4760,3,3,3,4,3,3,4,2,4,3,3,3,4
4333.3,3,3,3,4,4,3,4,4,3,3,3,3,4
2225,3,2,2,3,3,2,2,3,4,3,3,1,4
1800,2,3,3,4,4,2,2,2,1,3,3,3,4
850,3,2,2,3,1,2,3,2,3,2,3,1,3
575,2,3,3,4,3,3,4,2,1,3,3,3,4
4900,3,3,1,4,4,3,1,3,3,1,3,1,3
2133.3,3,3,3,4,4,3,4,4,3,3,3,3,4
1633.8,3,3,3,2,2,2,3,3,1,2,2,3,3
5200,3,3,3,4,4,3,4,2,2,3,3,3,4
1071.4,3,3,3,4,2,3,4,4,4,3,3,3,4
4000,2,3,3,4,4,3,4,4,1,3,3,3,4
7000,3,3,3,4,4,3,3,4,4,3,3,3,4
3600,3,3,3,4,3,3,4,4,4,3,3,3,3
1280,3,3,3,4,3,2,2,3,2,3,3,3,3
3000,3,3,3,4,4,3,4,4,1,3,3,3,4
3900,2,3,3,4,4,3,4,2,1,3,3,3,4
1800,1,3,3,2,4,2,3,2,1,2,3,3,4
5333.3,3,3,3,4,4,3,3,5,4,3,3,3,3
5600,2,3,3,4,4,3,4,2,1,3,3,3,3
1333.3,3,2,2,3,3,2,3,4,4,2,2,1,4
4000,3,3,3,4,3,2,2,2,1,3,3,3,4
2222,3,3,3,4,2,2,4,6,3,3,3,3,4
2757,2,3,3,4,4,3,4,1,1,3,3,3,4
4400,3,3,3,4,4,3,4,4,3,3,3,3,3
1662.5,3,3,3,4,3,2,3,2,4,3,2,3,4
1925,2,3,3,4,4,2,4,1,1,3,3,3,4
4033.3,3,3,3,4,3,3,4,6,2,3,3,3,4
1750,3,3,3,4,4,3,3,6,3,3,2,3,3
7800,3,3,3,4,4,3,4,4,4,3,3,3,4
5450,2,3,3,4,4,3,3,4,1,3,2,3,2
2800,2,3,3,4,4,3,3,2,1,3,3,3,4
1800,2,3,3,4,3,3,3,4,1,3,2,3,3
1350,2,2,1,3,3,2,3,2,1,2,2,3,4
4000,3,3,3,4,4,3,2,2,2,3,3,3,3
2450,2,3,3,4,4,3,4,4,1,3,3,3,4
4000,2,3,3,4,4,3,4,4,1,3,3,3,4
2200,3,3,3,4,4,3,4,6,1,3,3,3,4
3500,3,3,3,4,4,3,3,5,1,3,3,3,4
672,2,3,3,2,3,2,2,2,1,3,3,3,3
3166.7,2,3,3,4,4,3,4,2,1,3,2,3,4
4000,3,3,3,3,4,2,4,2,4,3,3,3,4
14250,3,3,3,4,4,3,4,6,2,3,3,3,4
616.67,3,3,3,3,2,2,4,2,3,3,3,3,3
3900,2,3,3,4,4,3,4,2,1,3,3,3,4
3785,3,3,3,4,4,3,4,5,4,3,3,3,4
1933.3,3,3,3,4,4,2,3,6,4,3,2,3,4
2625,3,3,3,4,4,3,3,3,3,3,3,3,2
3400,3,3,3,4,3,3,4,4,4,3,3,3,4
1633.3,3,3,3,2,3,2,4,2,2,2,3,3,4
7350,3,3,3,4,4,2,4,2,3,3,3,3,4
1120,2,3,3,3,2,3,3,1,1,3,3,3,2
3450,2,3,3,4,4,3,4,2,1,3,3,3,4
900,2,3,3,1,3,3,4,4,1,3,3,3,2
5200,3,3,3,4,4,2,4,4,4,3,3,3,4
2098,3,3,3,3,4,2,2,2,3,3,3,3,4
6800,2,3,3,4,4,3,3,4,1,3,2,3,2
366.67,2,3,3,3,4,3,3,2,1,3,3,3,3
7480,3,3,3,4,4,3,4,2,4,3,3,3,3
1250,3,3,2,2,1,2,3,4,4,3,2,1,4
3000,2,3,3,4,4,3,3,2,1,3,3,3,4
2600,3,3,3,4,3,3,4,2,3,3,3,3,4
4000,3,3,3,4,3,3,3,4,4,3,2,3,3
1000,3,3,2,2,3,2,3,3,4,3,3,1,2
1050,1,3,2,2,1,2,3,2,1,2,3,3,4
3510,2,3,3,4,2,2,3,2,1,3,3,3,2
7960,3,3,3,4,4,3,2,6,4,3,2,3,4
1283.3,1,3,3,3,2,2,2,4,1,2,3,3,3
2031.4,3,3,3,4,3,3,3,2,4,3,3,3,3
3333.3,3,3,3,4,4,2,2,2,1,3,3,3,4
1850,2,3,3,3,4,3,2,3,1,3,2,3,3
3750,3,3,3,4,4,3,4,6,3,2,3,3,4
4400,2,3,3,4,4,3,4,3,1,3,3,3,4
3833.3,3,3,3,4,4,3,4,4,4,3,3,3,4
10333,2,3,3,4,4,3,4,6,1,3,3,3,4
7800,3,3,3,4,4,3,4,2,4,3,3,3,4
4200,3,3,3,4,4,3,3,3,2,3,2,3,4
500,3,3,3,4,4,3,4,6,3,3,3,3,4
1275,3,3,3,4,1,3,4,4,3,3,3,3,4
13833,3,3,3,4,4,3,4,6,4,3,3,3,4
7700,2,3,3,4,4,3,4,2,1,3,3,3,4
4000,3,3,3,4,4,3,4,5,2,3,3,3,4
1000,3,3,3,4,3,3,4,4,2,3,3,3,3
5433.3,2,3,3,4,4,3,4,5,1,3,3,3,4
3950,2,3,3,4,4,3,4,2,1,3,3,3,3
4700,3,3,3,3,3,3,4,6,3,3,3,3,4
2160,3,3,3,4,3,3,3,4,4,3,3,3,4
5125,3,3,3,4,3,3,4,6,4,3,3,3,4
828.57,2,3,3,4,1,2,2,2,1,3,2,3,4
6100,1,3,3,4,4,3,4,6,1,3,3,3,4
3625,1,3,3,4,3,3,3,2,1,3,2,3,4
7650,3,3,3,4,4,3,4,6,2,3,3,3,4
5000,2,3,3,4,4,3,4,5,1,3,3,3,4
3150,2,3,3,4,4,3,4,4,1,3,3,3,4
9000,3,3,3,4,4,3,4,6,3,3,3,3,4
4575,3,3,3,4,3,2,4,3,3,3,3,3,4
3200,2,3,3,4,4,3,4,6,1,3,3,3,4
690,2,3,3,4,3,3,4,1,1,3,3,3,4
3000,3,3,3,4,4,3,4,6,1,3,3,3,3
1900,3,2,2,2,2,2,3,2,2,3,3,2,2
2350,3,3,3,4,3,3,4,2,4,3,3,3,4
2666.7,3,3,3,4,4,3,3,2,4,3,2,3,4
5000,3,3,3,1,4,2,2,4,3,2,2,3,4
1540,3,3,3,3,3,3,4,2,2,3,3,3,4
3000,3,3,3,3,3,2,4,3,2,3,3,3,3
1333.3,3,3,3,4,4,3,4,1,2,3,3,3,3
1350,2,3,3,4,4,3,3,2,1,3,3,3,3
8333.3,3,3,2,4,4,3,3,5,1,2,3,3,4
4850,3,3,3,4,4,3,4,4,4,3,3,3,4
2200,2,3,2,2,4,2,3,1,1,3,3,1,2
7200,2,3,3,4,4,3,4,2,1,3,3,3,4
4333.3,2,3,3,4,4,3,4,1,1,3,3,3,4
7500,3,3,3,4,4,3,3,6,2,3,2,3,4
2383.3,3,3,3,4,3,3,4,3,4,3,3,3,4
3200,3,3,3,4,4,3,3,6,1,3,2,3,3
1258,2,3,3,4,3,3,3,1,1,2,2,1,4
1587.5,3,3,3,4,1,2,3,2,4,3,3,3,4
7800,2,3,3,4,4,3,4,6,1,3,3,3,3
1500,3,3,3,4,3,2,4,4,4,3,3,3,2
2840,3,3,3,4,4,3,4,6,3,3,3,3,4
2100,2,3,3,4,4,2,2,2,1,3,3,3,4
4900,2,3,3,4,4,3,4,2,1,3,3,3,4
1485.7,3,3,3,4,2,2,3,3,4,3,3,3,4
2300,3,3,3,4,4,2,3,3,4,3,2,3,4
4000,3,3,3,4,4,3,4,2,3,3,3,3,4
2766.7,3,3,3,4,3,2,2,4,1,3,3,3,2
4475,3,3,3,4,3,3,4,4,4,3,3,3,4
6000,2,3,3,4,4,3,4,2,1,3,3,3,4
4333.3,3,3,3,4,4,3,4,3,3,3,3,3,4
2000,3,3,3,4,3,3,3,3,2,3,3,3,3
1051.8,3,3,3,4,4,3,3,2,1,3,3,3,4
1700,3,3,2,3,4,2,1,4,4,1,3,1,4
18000,2,3,3,4,4,3,4,6,1,3,3,3,4
2000,3,3,3,4,4,3,4,3,4,3,3,3,3
